version,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,Faultiness
1.4,9,1,0,7,34,0,0,7,8,0.75,298,0.25,0,0,0.592593,0,0,31.666667,5,2.7778,TRUE
1.4,17,4,0,10,83,70,1,10,10,0.965517,1273,1,0,0.829787,0.176471,2,2,72.176471,8,2.1765,FALSE
1.4,77,3,0,28,196,2320,6,28,68,0.935223,2040,1,9,0.330357,0.161184,3,3,25.155844,19,1.7143,FALSE
1.4,15,3,0,15,54,59,0,15,15,0.880952,398,1,1,0.72549,0.373333,0,0,24.733333,3,1.3333,TRUE
1.4,6,1,0,5,6,15,4,1,6,2,6,0,0,0,0.444444,0,0,0,1,1,FALSE
1.4,5,3,0,4,17,0,0,4,5,0.666667,101,1,0,0.902439,0.533333,1,1,18.6,1,0.8,FALSE
1.4,26,1,0,9,62,119,1,8,24,0.68,437,1,4,0,0.317308,0,0,15.538462,6,1.6923,TRUE
1.4,11,2,0,12,15,13,9,4,11,0.75,97,1,3,0.2,0.220779,0,0,7.272727,1,0.7273,FALSE
1.4,14,5,2,12,64,69,2,10,5,0.807692,531,1,2,0.905797,0.246032,2,7,36.642857,6,1.3571,FALSE
1.4,19,4,0,10,52,27,0,10,17,0.777778,699,1,0,0.8125,0.298246,3,4,35.368421,16,2.3158,FALSE
1.4,4,1,0,2,7,6,1,1,4,2,20,0,0,0,0.875,0,0,4,1,0.75,FALSE
1.4,14,4,0,136,26,0,135,1,14,0.384615,153,1,1,0.65,0.333333,1,2,9.785714,2,0.6429,FALSE
1.4,5,2,0,7,18,10,1,6,4,1,95,0,0,0.764706,0.5,0,0,17.8,1,0.8,TRUE
1.4,5,1,0,7,17,0,0,7,5,0.5,75,1,0,0,0.8,0,0,13.4,3,1.2,FALSE
1.4,21,1,0,24,48,116,20,7,18,0.814286,322,1,1,0,0.253968,0,0,14,3,1.4762,FALSE
1.4,20,3,1,16,74,92,1,15,14,0.824561,720,1,2,0.660714,0.225,2,2,34.25,13,1.95,TRUE
1.4,2,6,0,3,4,1,0,3,1,2,11,0,0,0.987179,0.666667,0,0,4.5,1,0.5,FALSE
1.4,10,3,0,2,21,21,0,2,9,0.6,135,1,0,0.804348,0.4,1,1,12,1,0.9,FALSE
1.4,2,2,0,9,24,1,1,8,2,2,222,0,0,0.958333,1,1,1,110,1,0.5,FALSE
1.4,4,2,0,10,25,6,1,9,2,1,183,0,0,0.884615,0.5,0,0,44.5,9,2.75,FALSE
1.4,7,2,0,2,18,11,1,1,4,0.633333,118,1,1,0.454545,0.357143,1,1,15.142857,2,1,FALSE
1.4,16,3,0,3,40,84,1,2,16,0.658333,604,1,2,0.580645,0.291667,2,7,36.25,1,0.8125,FALSE
1.4,7,1,0,6,8,0,6,0,7,0,89,1,0,0,0.428571,1,1,11.571429,4,1,FALSE
1.4,11,3,0,11,38,11,3,8,10,0.683333,287,1,3,0.75,0.287879,1,1,24.545455,3,1.9091,FALSE
1.4,2,6,0,4,4,1,1,3,1,2,11,0,0,0.987179,0.666667,0,0,4.5,1,0.5,FALSE
1.4,16,1,0,7,78,118,5,3,12,0.888889,745,0.666667,0,0,0.411111,0,0,45.375,22,3.125,FALSE
1.4,17,4,0,7,81,40,4,3,10,0.821429,1159,0.904762,8,0.516129,0.25,2,4,65.941176,2,0.9412,FALSE
1.4,10,1,0,3,13,31,1,2,10,0.703704,76,1,1,0,0.375,0,0,6.3,2,1.1,FALSE
1.4,3,2,0,1,9,0,0,1,1,0,58,1,1,0.714286,0.666667,1,1,17.333333,1,0.6667,FALSE
1.4,3,1,0,7,15,3,1,6,1,2,112,0,0,0,0.444444,0,0,36.333333,1,0.6667,TRUE
1.4,6,3,0,3,24,11,0,3,4,0.8,151,1,0,0.880952,0.5,2,2,23.833333,1,0.8333,FALSE
1.4,13,1,4,11,18,0,5,10,9,0.583333,78,1,1,0,0.161538,0,0,4.846154,1,0.9231,TRUE
1.4,5,1,0,58,10,8,58,0,3,0.3125,69,0.75,1,0,0.583333,0,0,12,3,0.6,FALSE
1.4,8,3,0,8,28,0,0,8,6,0.678571,128,1,1,0.840909,0.5,2,4,14.5,3,1.375,TRUE
1.4,7,2,1,7,15,1,6,1,4,0.583333,92,1,1,0.454545,0.464286,1,1,11.571429,1,0.8571,FALSE
1.4,2,2,0,9,19,1,1,8,2,2,120,0,0,0.958333,1,1,1,59,1,0.5,FALSE
1.4,7,1,0,2,8,0,2,0,7,0,147,1,0,0,0.342857,1,1,19.857143,4,1,FALSE
1.4,4,1,0,6,4,6,3,4,4,2,4,0,0,0,0.625,0,0,0,1,1,TRUE
1.4,2,1,0,0,6,1,0,0,2,2,63,0,0,0,0.666667,0,0,30.5,11,5.5,FALSE
1.4,10,4,0,14,35,11,1,13,8,0.711111,216,1,1,0.896552,0.32,1,1,20.1,10,2.1,TRUE
1.4,6,3,0,5,21,1,0,5,6,0.7,136,1,0,0.880952,0.416667,2,2,21,1,0.8333,FALSE
1.4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE
1.4,5,1,0,1,18,0,1,0,3,0.5,96,1,0,0,0.533333,0,0,17.8,2,1,FALSE
1.4,50,4,1,24,82,1091,11,14,47,0.959184,646,1,4,0.614173,0.214286,3,3,11.5,7,1.3,TRUE
1.4,5,4,0,10,42,10,0,10,1,2,481,0,0,0.952381,0.6,4,6,95.2,15,5.2,TRUE
1.4,3,1,0,2,3,3,2,0,3,1.5,4,0,0,0,0.666667,0,0,0,1,1,FALSE
1.4,6,2,0,3,11,13,2,1,6,0.8,68,1,0,0.924242,0.444444,1,5,10.166667,3,1.5,FALSE
1.4,3,1,0,12,20,3,1,11,1,2,165,0,0,0,0.444444,0,0,54,1,0.6667,TRUE
1.4,4,3,0,4,12,0,0,4,4,0.5,54,1,0,0.914286,0.75,0,0,12,1,0.75,TRUE
1.4,21,1,0,2,35,38,2,0,17,0.631818,617,0.818182,0,0,0.293651,0,0,27.857143,3,0.8571,FALSE
1.4,10,2,7,14,24,19,10,4,5,0.666667,146,1,1,0.5,0.266667,0,0,13.3,3,1.2,FALSE
1.4,6,4,0,9,48,5,0,9,5,0.666667,300,1,0,0.939759,0.458333,4,5,48.5,10,2.3333,TRUE
1.4,39,2,0,15,103,609,10,6,24,0.886364,1377,0.636364,1,0.5,0.184211,1,5,33.74359,12,1.8462,FALSE
1.4,4,3,0,3,17,4,0,3,3,0.666667,152,1,0,0.925,0.75,1,1,36.75,1,0.75,FALSE
1.4,5,1,0,1,24,0,0,1,4,0.5625,147,1,0,0,0.6,0,0,27.6,1,0.8,FALSE
1.4,10,1,0,9,30,17,6,3,8,0.733333,149,1,0,0,0.25,0,0,13.4,1,0.9,FALSE
1.4,8,3,0,5,29,0,1,4,6,0.428571,177,1,0,0.833333,0.3125,1,1,20.875,5,2,FALSE
1.4,26,3,0,12,74,265,2,10,20,0.885,643,1,2,0.596774,0.230769,0,0,23.423077,4,1.4615,TRUE
1.4,10,3,0,6,41,21,1,6,7,0.793651,360,1,0,0.804348,0.45,0,0,34.3,2,1.1,FALSE
1.4,5,1,0,1,36,4,1,0,4,0.583333,375,1,0,0,0.5,0,0,73.4,10,3.6,FALSE
1.4,3,1,0,3,9,3,1,2,2,2,48,0,0,0,0.666667,0,0,15,1,0.6667,FALSE
1.4,3,1,0,3,14,1,1,2,3,0.5,97,1,0,0,0.666667,0,0,31,1,0.6667,TRUE
1.4,3,3,0,6,17,0,1,6,3,0,91,1,0,0.948718,1,0,0,29,1,0.6667,FALSE
1.4,0,1,0,1,0,0,1,0,0,2,24,0,0,0,0,0,0,0,0,0,FALSE
1.4,8,3,0,5,41,10,0,5,8,0.809524,236,1,0,0.840909,0.875,1,1,27.75,14,2.625,TRUE
1.4,5,3,0,7,19,4,4,4,4,0.75,151,0,0,0.902439,0.4,1,1,28.8,1,0.8,FALSE
1.4,17,1,3,15,66,90,4,12,6,0.791667,630,1,2,0,0.197917,0,0,35.882353,14,2.4118,FALSE
1.4,23,1,0,31,82,201,22,27,17,0.893939,1093,0.444444,0,0,0.318182,0,0,45.73913,24,2.3043,FALSE
1.4,11,1,8,22,86,15,8,14,4,0.728571,887,1,7,0,0.266667,0,0,77.727273,22,4.6364,TRUE
1.4,4,2,0,3,16,0,0,3,4,0.333333,59,1,0,0.842105,0.875,1,1,13.5,5,1.75,FALSE
1.5,9,6,0,9,34,28,0,9,6,0.8125,166,1,0,0.950617,0.4,4,9,17.222222,2,1,TRUE
1.5,8,4,0,7,37,4,0,7,7,0.714286,277,1,0,0.917647,0.46875,4,4,32.875,5,1.375,FALSE
1.5,4,3,0,8,39,0,0,8,4,0.333333,200,1,0,0.925,0.5,1,1,48.5,1,0.75,FALSE
1.5,15,3,0,16,77,69,0,16,10,0.826531,504,1,0,0.72549,0.233333,1,1,32.133333,6,1.4,FALSE
1.5,15,3,0,3,37,41,1,2,14,0.696429,437,0.75,1,0.454545,0.311111,1,2,27.333333,1,0.8,FALSE
1.5,1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
1.5,18,3,0,10,56,119,0,10,15,0.882353,460,1,0,0.685185,0.377778,0,0,23.833333,13,2,FALSE
1.5,2,3,0,3,7,1,1,3,2,2,23,0,0,0.969697,1,0,0,10.5,1,0.5,FALSE
1.5,4,1,0,5,4,6,4,1,4,2,4,0,0,0,0.5,0,0,0,1,1,FALSE
1.5,16,4,2,19,56,48,2,17,10,0.745455,757,1,4,0.836957,0.19375,3,7,45.625,14,2.5,FALSE
1.5,7,3,0,7,21,0,0,7,7,0.625,144,1,0,0.860465,0.342857,1,1,19,5,1.4286,FALSE
1.5,5,1,0,11,5,10,11,0,5,2,5,0,0,0,0.533333,0,0,0,1,1,FALSE
1.5,3,3,0,6,21,0,1,6,3,0,146,1,0,0.948718,0.666667,0,0,47.333333,1,0.6667,FALSE
1.5,1,1,0,9,1,0,8,1,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
1.5,7,5,0,5,17,0,1,4,5,0.777778,107,1,0,0.848485,0.47619,2,5,13.857143,5,1.2857,FALSE
1.5,3,1,1,7,9,0,5,2,3,0,47,1,0,0,0.666667,0,0,14.333333,1,0.6667,FALSE
1.5,6,4,0,10,33,0,0,10,6,0.6,511,1,0,0.939759,0.555556,1,1,83.5,1,0.8333,FALSE
1.5,10,4,0,16,36,3,4,12,10,0.583333,246,1,2,0.795455,0.266667,1,3,23.2,7,2.3,FALSE
1.5,20,3,0,14,67,130,1,13,16,0.84689,812,1,4,0.660714,0.25,1,1,39.05,25,3.05,FALSE
1.5,1,1,0,15,1,0,14,1,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
1.5,28,3,0,44,96,286,32,13,22,0.592593,1047,0.5,1,0.545455,0.126984,2,5,36.321429,15,2.5357,FALSE
1.5,8,5,0,6,26,0,1,5,5,0.571429,164,1,0,0.823529,0.375,2,5,19.125,4,1.125,FALSE
1.5,4,3,0,6,16,0,0,6,4,0.333333,46,1,0,0.925,0.625,1,1,10.25,1,0.75,FALSE
1.5,6,1,0,1,8,0,0,1,6,0,43,1,1,0,0.666667,0,0,6,1,0.8333,FALSE
1.5,3,2,0,9,26,3,1,8,2,2,147,0,0,0.92,1,1,1,48,10,3.6667,FALSE
1.5,8,5,0,9,23,0,4,5,8,0.761905,198,0.5,0,0.844444,0.35,1,4,23,6,2.25,FALSE
1.5,4,2,0,4,15,0,1,3,4,0.333333,109,1,0,0.75,0.5,0,0,25.75,1,0.75,TRUE
1.5,3,4,0,4,20,3,0,4,1,1.5,124,1,0,0.960784,1,2,3,40,8,3,FALSE
1.5,18,4,0,12,82,83,1,12,11,0.960152,1238,1,1,0.821053,0.181818,2,2,66.055556,8,1.8333,TRUE
1.5,3,1,0,3,3,3,2,1,3,2,3,0,0,0,0.666667,0,0,0,1,1,FALSE
1.5,2,3,0,0,3,1,0,0,2,2,7,0,0,0.909091,0.75,1,1,2.5,1,0.5,FALSE
1.5,3,1,0,3,17,0,2,1,3,0.25,196,1,0,0,0.666667,0,0,63,2,1,FALSE
1.5,15,3,2,10,47,73,2,8,12,0.865079,452,1,1,0.72549,0.225,1,1,28.533333,12,1.8,FALSE
1.5,1,1,0,8,1,0,6,2,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
1.5,3,4,0,5,24,3,0,5,1,1.5,163,1,0,0.960784,1,2,3,53,11,4,FALSE
1.5,13,1,1,15,66,78,10,7,12,1.083333,476,0,0,0,0.207692,0,0,35.461538,2,1,FALSE
1.5,4,1,0,6,21,6,2,4,2,2,91,0,0,0,0.75,0,0,21.75,4,1.5,FALSE
1.5,27,1,0,10,60,145,1,9,26,0.648352,401,1,4,0,0.314815,0,0,13.592593,6,1.5185,FALSE
1.5,7,5,0,5,19,1,1,4,5,0.52381,285,1,0,0.848485,0.47619,2,5,38.714286,4,1.1429,FALSE
1.5,1,1,0,2,1,0,1,1,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
1.5,5,2,0,5,37,4,0,5,2,0.5,250,1,0,0.8,0.5,1,3,48.8,11,2.8,FALSE
1.5,12,3,0,11,64,0,0,11,9,0.618182,581,1,0,0.770833,0.238095,0,0,47,20,3.4167,FALSE
1.5,11,2,0,12,15,13,9,4,11,0.75,97,1,3,0.2,0.220779,0,0,7.272727,1,0.7273,FALSE
1.5,21,5,2,15,83,142,2,13,8,0.78,799,1,5,0.862069,0.186508,3,7,36.571429,9,1.5238,FALSE
1.5,21,4,0,11,56,24,0,11,19,0.7875,715,1,0,0.795918,0.285714,3,4,32.666667,16,2.1905,FALSE
1.5,3,4,0,8,22,0,0,8,2,0,104,1,1,0.962264,0.5,2,2,33.333333,5,2,FALSE
1.5,6,3,0,9,32,0,0,9,6,0.6,216,1,2,0.880952,0.333333,2,2,34.5,1,0.8333,FALSE
1.5,20,1,0,4,42,130,0,4,18,0.736842,376,1,1,0,0.284211,0,0,17.45,3,1.15,FALSE
1.5,4,3,0,4,15,0,0,4,4,0.833333,70,0.5,0,0.909091,0.583333,0,0,16,3,1.5,FALSE
1.5,8,5,0,6,26,0,1,5,5,0.571429,167,1,0,0.823529,0.375,2,5,19.5,4,1.125,FALSE
1.5,36,3,11,35,84,0,11,24,35,0.485714,302,1,1,0.513889,0.0875,2,2,7.333333,6,1.1944,FALSE
1.5,27,3,1,18,87,217,1,17,20,0.870445,919,1,2,0.587302,0.212963,2,2,32.333333,13,1.7037,FALSE
1.5,5,1,0,1,6,0,1,0,5,0.5,30,1,0,0,0.7,0,0,4.6,1,0.8,FALSE
1.5,2,6,0,4,4,1,0,4,1,2,11,0,0,0.987179,0.666667,0,0,4.5,1,0.5,FALSE
1.5,3,1,0,0,7,0,0,0,3,0,19,1,0,0,0.666667,0,0,5,1,0.6667,FALSE
1.5,10,3,0,2,20,21,0,2,9,0.6,130,1,0,0.804348,0.4,1,1,11.5,1,0.9,FALSE
1.5,4,1,0,3,23,4,1,2,1,0.333333,174,1,0,0,0.583333,0,0,42,3,1.25,FALSE
1.5,3,2,0,5,12,3,1,4,1,2,40,0,0,0.857143,0.666667,0,0,12.333333,1,0.6667,FALSE
1.5,5,1,1,28,11,4,26,2,5,0.25,54,1,0,0,0.533333,0,0,9.6,1,0.6,FALSE
1.5,17,5,0,15,57,22,0,15,15,0.583333,298,1,1,0.869919,0.264706,4,7,16.352941,4,1.2353,FALSE
1.5,6,1,0,14,24,15,14,0,5,1,116,0,0,0,0.3,0,0,18.166667,2,1,FALSE
1.5,9,3,0,4,41,14,0,4,8,0.791667,334,1,0,0.822222,0.355556,1,1,35.444444,11,2,TRUE
1.5,6,3,0,7,24,9,4,4,5,0.8,231,0.5,0,0.880952,0.266667,1,1,37.166667,1,0.8333,TRUE
1.5,7,5,0,5,22,0,1,4,5,0.555556,150,1,0,0.848485,0.47619,2,5,20,4,1.1429,FALSE
1.5,2,2,0,7,13,1,1,6,2,2,66,1,0,0.958333,1,0,0,31.5,1,0.5,FALSE
1.5,7,5,0,5,18,0,1,4,5,0.555556,113,1,0,0.848485,0.47619,2,4,14.714286,4,1.1429,FALSE
1.5,19,1,8,23,92,81,8,15,4,0.71256,899,1,9,0,0.230159,0,0,45.105263,30,4.2632,TRUE
1.5,4,2,0,4,16,0,0,4,4,0.333333,59,1,0,0.842105,0.875,1,1,13.5,5,1.75,FALSE
1.5,29,1,0,5,66,348,2,3,12,0.810714,567,0.9,2,0,0.317241,0,0,18.206897,11,1.3793,FALSE
1.5,4,4,9,12,7,4,9,3,3,0.666667,22,1,1,0.928571,0.5,0,0,4.25,1,0.5,FALSE
1.5,1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
1.5,16,1,3,13,38,80,6,7,12,0.87619,334,0.857143,0,0,0.285714,0,0,19.4375,8,1.6875,FALSE
1.5,16,3,0,3,38,84,1,2,16,0.674074,541,1,2,0.580645,0.25,2,8,32.25,1,0.8125,FALSE
1.5,1,1,0,18,1,0,17,1,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
1.5,2,4,0,4,4,0,1,3,1,0,16,1,1,0.9375,0.666667,1,1,6.5,1,0.5,FALSE
1.5,5,1,0,3,9,0,1,2,5,0.666667,64,1,0,0,0.533333,0,0,11.2,1,0.8,FALSE
1.5,9,2,0,12,50,24,8,6,2,0.85,288,1,1,0.68,0.296296,1,1,30.444444,2,1,FALSE
1.5,7,6,0,9,32,13,0,9,4,0.75,150,1,0,0.9625,0.4,4,9,20.142857,2,1,TRUE
1.5,2,6,0,4,4,1,0,4,1,2,11,0,0,0.987179,0.666667,0,0,4.5,1,0.5,FALSE
1.5,7,5,0,5,18,0,1,4,5,0.708333,126,1,0,0.848485,0.47619,2,5,16.428571,5,1.2857,FALSE
1.5,11,1,0,4,34,0,3,1,1,0.785714,312,1,0,0,0.85,0,0,26.090909,3,1.7273,FALSE
1.5,6,1,0,7,6,15,6,1,6,1.2,10,0,0,0,0.722222,0,0,0,1,1,FALSE
1.5,10,3,4,16,21,23,14,2,5,0.666667,149,1,1,0.692308,0.228571,1,2,13.7,1,0.8,FALSE
1.5,17,4,0,7,81,40,4,3,10,0.823864,1178,0.909091,8,0.516129,0.25,2,4,67,2,1,FALSE
1.5,10,1,0,3,13,31,1,2,10,0.703704,76,1,1,0,0.375,0,0,6.3,2,1.1,FALSE
1.5,13,3,0,12,43,36,3,10,7,0.638889,424,1,0,0.755102,0.320513,1,6,31.384615,4,1.8462,FALSE
1.5,9,2,0,5,20,0,3,2,9,0.5,141,1,0,0.6,0.416667,0,0,14.222222,1,0.6667,TRUE
1.5,6,3,0,3,30,0,0,3,5,0.6,1262,1,0,0.880952,0.555556,1,1,208.666667,2,1,FALSE
1.5,5,1,10,98,7,0,98,1,5,0,33,1,1,0,0.45,0,0,5.4,2,1,FALSE
1.5,2,4,0,4,12,1,0,4,1,2,55,0,0,0.980392,1,1,2,26.5,4,2,FALSE
1.5,18,2,5,18,23,0,5,16,16,0,110,1,0,0.346154,0.114583,0,0,5.055556,1,0.9444,FALSE
1.5,12,5,0,6,37,0,1,5,7,0.69697,308,1,0,0.736842,0.3,2,5,24.166667,7,1.3333,FALSE
1.5,5,1,0,4,20,0,0,4,4,0.333333,144,1,1,0,0.9,0,0,27.2,5,2.2,FALSE
1.5,23,3,1,14,73,151,1,13,23,0.921717,668,0.777778,2,0.627119,0.207729,3,3,27.26087,26,2.3913,TRUE
1.5,3,2,0,6,38,3,1,5,1,2,198,0,0,0.9,0.555556,1,1,65,6,2.3333,FALSE
1.5,14,4,0,193,26,0,192,1,14,0.384615,153,1,1,0.65,0.333333,1,2,9.785714,2,0.6429,FALSE
1.5,5,2,0,11,24,10,1,10,4,1,133,0,0,0.764706,0.5,0,0,25.4,1,0.8,FALSE
1.5,33,2,0,6,43,322,3,4,6,0.859375,4244,0.761905,1,0.138889,0.257576,1,1,126.333333,32,5.6061,FALSE
1.5,7,1,0,1,20,19,1,0,4,1.037037,197,0.666667,0,0,0.266667,0,0,25.857143,4,1.1429,FALSE
1.5,2,3,0,3,8,1,1,3,2,2,33,0,0,0.969697,1,0,0,15.5,1,0.5,FALSE
1.5,19,1,0,19,19,171,3,16,19,2,19,0,0,0,0.108359,0,0,0,1,1,FALSE
1.5,8,3,0,4,17,18,0,4,6,0.714286,112,1,0,0.840909,0.75,0,0,12.625,4,1.75,FALSE
1.5,6,3,0,5,22,1,0,5,6,0.7,137,1,0,0.880952,0.416667,3,3,21.166667,1,0.8333,FALSE
1.5,91,1,0,157,212,3687,148,17,77,0.970476,2452,0.6,4,0,0.105495,0,0,25.56044,6,1.4945,FALSE
1.5,16,1,0,6,36,58,1,5,13,0.633333,363,1,0,0,0.242188,0,0,21.3125,5,1.75,FALSE
1.5,72,4,0,27,116,2338,11,18,65,0.964006,900,1,6,0.52349,0.206349,1,1,11.125,8,1.4722,FALSE
1.5,11,4,0,17,83,11,0,17,9,0.916667,671,0.25,2,0.886364,0.25,2,2,58.909091,2,1,TRUE
1.5,3,1,0,1,3,3,1,0,3,1.5,4,0,0,0,0.666667,0,0,0,1,1,FALSE
1.5,7,1,0,3,11,3,3,0,7,0.583333,53,1,0,0,0.714286,0,0,6.285714,2,0.8571,FALSE
1.5,1,1,0,3,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
1.5,3,2,0,8,22,3,1,7,2,1,152,0,0,0.866667,0.5,0,0,48.666667,1,0.6667,FALSE
1.5,6,2,0,3,11,13,2,1,6,0.8,68,1,0,0.924242,0.444444,1,5,10.166667,3,1.5,FALSE
1.5,7,5,0,8,26,0,4,4,7,0.666667,261,0,0,0.863636,0.342857,2,5,35.714286,8,3,FALSE
1.5,21,3,0,12,62,134,7,6,15,0.6,630,1,0,0.6,0.272109,1,1,28.809524,9,3,FALSE
1.5,4,1,0,13,23,6,1,12,1,2,195,0,0,0,0.333333,0,0,47.75,1,0.75,FALSE
1.5,31,3,0,20,103,209,0,20,25,0.82,673,1,2,0.552239,0.16129,1,3,20.387097,2,1.0323,TRUE
1.5,3,1,0,11,24,1,7,4,3,0,264,1,2,0,0.666667,0,0,86.333333,13,5,FALSE
1.5,8,1,26,46,14,20,45,1,7,0.714286,87,1,0,0,0.6875,0,0,9.625,5,1.5,FALSE
1.5,4,3,0,5,9,2,0,5,4,0.666667,48,1,0,0.925,0.5,0,0,10.5,1,0.75,FALSE
1.5,8,1,0,4,39,22,1,3,6,0.785714,377,0.5,0,0,0.166667,0,0,45.875,3,1.25,FALSE
1.5,23,4,4,19,40,223,6,19,23,0.045455,179,1,0,0.614035,0.093822,0,0,6.73913,4,1.2609,FALSE
1.5,42,2,0,20,115,703,14,8,25,0.8819,1369,0.684211,1,0.478873,0.176829,1,5,31.142857,12,1.9286,FALSE
1.5,8,3,0,10,37,0,0,10,6,0.628571,315,1,1,0.840909,0.325,0,0,37.75,1,0.875,FALSE
1.5,4,3,0,3,17,4,0,3,3,0.666667,152,1,0,0.925,0.75,1,1,36.75,1,0.75,FALSE
1.5,8,5,0,10,28,0,4,6,8,0.693878,365,0.571429,0,0.844444,0.25,1,4,43.75,19,5.375,FALSE
1.5,11,1,0,12,32,27,9,4,9,0.683333,190,1,0,0,0.232323,0,0,15.727273,1,0.9091,FALSE
1.5,10,3,0,7,61,37,0,7,3,0.9,758,0.6,0,0.804348,0.285714,0,0,73.8,7,2.1,FALSE
1.5,6,1,0,3,14,5,2,1,4,0.8,131,0.5,0,0,0.2,0,0,20.166667,3,1.3333,FALSE
1.5,10,3,0,6,42,21,1,6,7,0.793651,369,1,0,0.804348,0.45,0,0,35.2,2,1.1,FALSE
1.5,10,3,2,7,24,29,2,5,6,0.555556,162,1,0,0.804348,0.5,0,0,15,4,1.2,FALSE
1.5,19,3,0,11,61,121,7,5,15,0.75,503,0.5,0,0.638298,0.294737,2,2,25.157895,5,2,FALSE
1.5,3,4,0,7,8,3,3,4,2,2,27,0,0,0.988636,0.666667,3,4,8,2,0.6667,FALSE
1.5,34,4,1,25,138,421,3,22,17,0.863636,1740,1,0,0.709091,0.142045,4,4,49.647059,4,1.1471,TRUE
1.5,10,3,0,9,31,15,2,7,10,0.666667,166,1,1,0.769231,0.3,1,1,15.3,3,1.4,FALSE
1.5,4,3,0,6,22,0,1,6,4,0.166667,142,1,0,0.925,0.625,0,0,34,2,1,FALSE
1.5,0,1,0,1,0,0,1,0,0,2,24,0,0,0,0,0,0,0,0,0,FALSE
1.5,0,1,0,1,0,0,1,0,0,2,7,0,0,0,0,0,0,0,0,0,FALSE
1.5,5,4,0,3,20,4,1,2,4,0.833333,168,0.666667,0,0.896552,0.466667,2,4,32,1,0.6,FALSE
1.5,27,3,1,19,80,249,4,15,18,0.869231,607,1,2,0.587302,0.166667,0,0,20.925926,3,1.1481,TRUE
1.5,1,3,0,5,2,0,5,0,1,2,5,0,0,1,1,0,0,4,0,0,FALSE
1.5,6,1,0,3,11,1,1,2,6,0.7,74,1,0,0,0.555556,0,0,10.666667,1,0.8333,FALSE
1.5,7,3,0,6,17,1,0,6,7,0.7,138,1,0,0.842105,0.428571,0,0,18,1,0.8571,FALSE
1.5,5,4,0,1,9,10,1,0,3,0.75,81,0,0,0.924528,0.44,2,2,15,5,2,FALSE
1.5,26,4,0,18,89,219,1,18,18,0.896842,881,1,4,0.757282,0.221154,3,4,32.153846,3,1.1538,TRUE
1.5,17,1,0,7,71,14,2,5,16,0.866071,569,0.285714,1,0,0.163399,1,1,31.647059,8,1.5294,FALSE
1.5,7,4,0,13,25,0,4,9,7,0.458333,201,1,2,0.853659,0.392857,1,3,27.142857,4,2.1429,FALSE
1.5,8,1,0,2,21,26,1,1,5,0.714286,89,1,0,0,0.142857,0,0,10,2,0.875,FALSE
1.5,32,1,0,6,69,264,4,2,31,0.733333,771,1,0,0,0.180556,1,1,22.625,4,1.1563,FALSE
1.5,11,5,0,13,30,5,4,9,9,0.65,168,1,0,0.91,0.327273,2,10,13.909091,3,1.2727,TRUE
1.5,12,1,0,3,47,60,1,3,5,0.818182,466,0,0,0,0.15,0,0,37.583333,4,1.8333,FALSE
1.5,19,3,0,16,117,35,1,15,11,0.823232,849,0.909091,1,0.672727,0.305263,2,3,43.105263,12,2.2105,TRUE
1.5,12,1,0,3,22,44,1,2,5,0.805195,156,1,1,0,0.261905,0,0,11.416667,4,1.25,FALSE
1.5,2,2,0,6,9,1,1,5,2,2,33,0,0,0.958333,1,0,0,15.5,1,0.5,FALSE
1.5,6,3,0,6,16,5,0,6,5,0.733333,95,1,0,0.880952,0.5,0,0,14.333333,1,0.8333,FALSE
1.5,3,2,0,4,7,0,1,3,3,0,29,1,0,0.818182,0.666667,0,0,8.333333,1,0.6667,FALSE
1.5,9,3,0,9,34,10,0,9,7,0.729167,214,1,0,0.840909,0.3125,1,1,22.111111,6,1.4444,FALSE
1.5,7,1,0,2,8,0,2,0,1,0.5,1082,0,0,0,0.666667,0,0,153.285714,2,0.8571,FALSE
1.5,18,4,0,13,90,87,1,13,14,0.849265,778,1,0,0.782051,0.188889,4,4,41.333333,1,0.9444,TRUE
1.5,8,1,0,8,22,0,5,3,7,0.542857,141,1,1,0,0.34375,0,0,16,5,1.625,FALSE
1.5,3,2,0,5,7,1,1,4,3,0.5,29,1,0,0.818182,0.666667,0,0,8.333333,1,0.6667,FALSE
1.5,28,1,0,31,57,266,29,4,24,0.641975,602,1,0,0,0.197531,0,0,20.392857,16,2.25,FALSE
1.5,3,6,0,6,11,3,4,3,3,2,37,0,0,0.969697,1,2,3,11.333333,2,1.3333,FALSE
1.5,21,3,0,10,82,184,1,9,10,0.683333,719,1,2,0.6,0.22619,1,3,33.095238,4,1.9048,TRUE
